code,voltage
008e,707.7637795275592
008f,711.7874015748032
0090,716.3779527559055
0091,719.220472440945
0092,730.8503937007874
0093,730.1889763779529
0094,732.6535433070867
0095,738.1102362204725
0096,740.4251968503937
0097,750.0866141732284
0098,752.8110236220473
0099,757.7244094488187
009a,764.4251968503937
009b,766.8188976377953
009c,777.5984251968503
009d,782.2992125984251
009e,785.3543307086613
009f,790.031496062992
00a0,792.9448818897636
00a1,793.3779527559053
00a2,798.1653543307085
00a3,804.8346456692911
00a4,815.763779527559
00a5,814.031496062992
00a6,816.566929133858
00a7,830.5039370078738
00a8,831.0078740157478
00a9,842.1496062992123
00aa,840.0393700787399
00ab,840.8897637795274
00ac,854.6456692913383
00ad,851.8976377952753
00ae,858.0314960629918
00af,856.9921259842516
00b0,870.1574803149604
00b1,872.0866141732281
00b2,873.8661417322832
00b3,883.4094488188974
00b4,887.8582677165351
00b5,892.0472440944881
00b6,891.3307086614169
00b7,904.3779527559053
00b8,909.2913385826769
00b9,915.5511811023619
00ba,915.2204724409446
00bb,926.5039370078739
00bc,930.3464566929132
00bd,930.6220472440945
00be,932.0866141732283
00bf,936.4960629921258
00c0,943.3700787401574
00c1,949.8582677165354
00c2,957.6377952755905
00c3,966.496062992126
00c4,964.6929133858267
00c5,969.244094488189
00c6,970.1732283464565
00c7,981.4488188976377
00c8,979.4409448818895
00c9,988.8740157480314
00ca,996.8582677165354
00cb,998.0708661417323
00cc,1006.0314960629921
00cd,1008.2755905511812
00ce,1002.5905511811023
00cf,1017.8661417322835
00d0,1021.0787401574803
00d1,1019.6220472440945
00d2,1026.9370078740158
00d3,1037.1968503937005
00d4,1041.44094488189
00d5,1039.6929133858266
00d6,1051.8976377952756
00d7,1054.456692913386
00d8,1062.5039370078741
00d9,1069.724409448819
00da,1073.2519685039372
00db,1077.3070866141734
00dc,1075.267716535433
00dd,1085.7637795275593
00de,1086.3464566929135
00df,1094.6771653543308
00e0,1100.9763779527561
00e1,1105.44094488189
00e2,1109.464566929134
00e3,1109.244094488189
00e4,1113.1496062992128
00e5,1123.1338582677167
00e6,1132.700787401575
00e7,1133.0
00e8,1133.8346456692916
