code,voltage
0060,458.3228346456693
0061,459.0787401574802
0062,468.54330708661416
0063,474.66929133858264
0064,478.11811023622045
0065,482.28346456692907
0066,482.4881889763779
0067,493.0
0068,505.3543307086614
0069,505.28346456692907
006a,507.98425196850394
006b,513.4251968503938
006c,516.1811023622048
006d,523.3307086614175
006e,532.3700787401575
006f,532.6220472440946
0070,547.0551181102362
0071,543.4173228346458
0072,552.716535433071
0073,549.2834645669293
0074,557.9448818897639
0075,566.2440944881891
0076,568.1968503937009
0077,570.7874015748033
0078,575.2440944881891
0079,581.4488188976379
007a,586.0314960629922
007b,590.1496062992126
007c,591.7716535433073
007d,601.716535433071
007e,600.48031496063
007f,606.2283464566931
0080,611.7795275590553
0081,619.1811023622049
0082,621.425196850394
0083,627.3464566929135
0084,639.7952755905513
0085,641.4488188976379
0086,640.464566929134
0087,645.7322834645671
0088,650.6850393700789
0089,657.0000000000002
008a,664.5826771653545
008b,670.5354330708662
008c,676.3779527559055
008d,677.4488188976379
008e,678.0629921259842
008f,685.7952755905512
0090,698.0236220472442
0091,704.228346456693
0092,701.0866141732284
0093,703.4330708661419
0094,711.4409448818898
0095,710.2913385826773
0096,715.5039370078741
0097,721.0078740157481
0098,730.732283464567
0099,735.4409448818898
009a,731.9685039370079
009b,746.0866141732283
009c,746.6850393700787
009d,753.3700787401575
009e,763.2204724409448
009f,763.4094488188977
00a0,768.3937007874015
00a1,771.03937007874
00a2,779.2598425196849
00a3,779.9685039370078
00a4,784.4015748031494
00a5,793.7007874015746
00a6,789.259842519685
00a7,800.0787401574801
00a8,805.8582677165351
00a9,811.2125984251967
00aa,819.7165354330706
00ab,818.2677165354329
00ac,822.4960629921258
00ad,829.3228346456691
00ae,843.3149606299211
00af,839.5196850393697
00b0,848.8740157480313
00b1,849.7322834645666
00b2,862.3543307086611
00b3,867.3543307086611
00b4,868.6377952755902
00b5,868.5748031496059
00b6,886.0393700787399
00b7,872.0944881889762
00b8,884.3937007874011
00b9,892.1889763779525
00ba,895.1023622047242
00bb,895.7716535433069
00bc,902.5118110236218
00bd,912.5511811023621
00be,916.5118110236218
00bf,916.6377952755904
00c0,921.4645669291336
00c1,924.7401574803149
00c2,932.3779527559053
00c3,943.0629921259841
00c4,947.8897637795275
00c5,950.6614173228346
00c6,950.7401574803148
00c7,957.1732283464565
00c8,958.7559055118109
00c9,974.4173228346456
00ca,974.9842519685037
00cb,979.1968503937006
00cc,985.51968503937
00cd,992.7401574803149
00ce,996.5275590551181
00cf,1000.3622047244095
00d0,1012.0787401574803
00d1,1018.1653543307086
00d2,1019.7244094488188
00d3,1029.9448818897638
00d4,1018.7401574803149
00d5,1028.4566929133857
00d6,1031.9999999999998
00d7,1037.7401574803148
00d8,1046.5669291338584
00d9,1052.4803149606298
00da,1057.5511811023623
00db,1057.3779527559054
00dc,1065.8346456692914
00dd,1069.685039370079
00de,1074.3543307086616
00df,1079.543307086614
00e0,1085.3149606299214
00e1,1085.8976377952756
00e2,1096.1732283464569
00e3,1093.023622047244
00e4,1101.952755905512
00e5,1104.3543307086616
00e6,1115.3070866141734
00e7,1120.0708661417325
