code,voltage
02e2,2520.3937007874015
02e3,2527.7401574803152
02e4,2524.4960629921266
02e5,2529.48031496063
02e6,2535.149606299213
02e7,2535.023622047244
02e8,2542.6929133858266
02e9,2546.503937007874
02ea,2545.7401574803152
02eb,2551.0787401574808
02ec,2556.984251968504
02ed,2557.0629921259842
02ee,2556.314960629921
02ef,2561.448818897638
02f0,2568.51968503937
02f1,2570.047244094488
02f2,2577.7322834645665
02f3,2577.2677165354326
02f4,2581.15748031496
02f5,2585.716535433071
02f6,2591.2283464566926
02f7,2587.9999999999995
02f8,2587.1102362204724
02f9,2585.795275590551
02fa,2593.488188976378
02fb,2600.685039370079
02fc,2606.8740157480315
02fd,2607.354330708661
02fe,2614.2440944881887
02ff,2616.803149606299
0300,2619.771653543307
0301,2618.8031496062986
0302,2624.488188976378
0303,2637.1102362204724
0304,2633.4251968503936
0305,2635.283464566929
0306,2649.590551181102
0307,2643.850393700787
0308,2649.283464566929
0309,2654.291338582677
030a,2651.3385826771655
030b,2658.1732283464567
030c,2661.748031496063
030d,2664.5669291338577
030e,2669.1653543307084
030f,2673.220472440945
0310,2674.4094488188975
0311,2673.4251968503936
0312,2687.9448818897636
0313,2683.2047244094483
0314,2688.1417322834645
0315,2693.251968503937
0316,2699.685039370079
0317,2696.6299212598424
0318,2698.5984251968503
0319,2700.330708661417
031a,2714.622047244094
031b,2714.3858267716532
031c,2715.818897637795
031d,2723.803149606299
031e,2729.283464566929
031f,2732.9370078740153
0320,2735.472440944882
0321,2736.692913385826
0322,2738.755905511811
0323,2739.15748031496
0324,2744.393700787401
0325,2745.842519685039
0326,2749.6535433070862
0327,2752.228346456692
0328,2759.007874015748
0329,2761.4803149606296
032a,2767.6535433070862
032b,2768.3385826771646
032c,2770.464566929133
032d,2777.1023622047237
032e,2778.7244094488183
032f,2780.8818897637793
0330,2784.9527559055114
0331,2790.007874015748
0332,2799.606299212598
0333,2790.866141732283
0334,2794.6850393700784
0335,2809.1338582677163
0336,2804.4803149606296
0337,2807.125984251968
0338,2812.740157480315
0339,2813.55905511811
033a,2820.9212598425192
033b,2827.291338582677
033c,2835.488188976378
033d,2833.3622047244094
033e,2837.795275590551
033f,2839.070866141732
0340,2838.55905511811
0341,2843.795275590551
0342,2848.1102362204724
0343,2849.8740157480315
0344,2847.6377952755906
0345,2859.015748031496
0346,2864.275590551181
0347,2863.4094488188975
0348,2866.5984251968503
0349,2872.3464566929133
034a,2875.503937007874
034b,2872.251968503937
034c,2881.566929133858
034d,2890.047244094488
034e,2887.3622047244094
034f,2890.6141732283468
0350,2896.0629921259842
0351,2894.9055118110236
0352,2900.2755905511813
0353,2905.748031496063
0354,2905.511811023622
0355,2915.8976377952754
0356,2907.8897637795276
0357,2923.0157480314956
0358,2922.779527559055
0359,2921.787401574803
035a,2932.535433070866
035b,2932.8897637795276
035c,2936.4251968503936
035d,2946.314960629921
035e,2939.3385826771655
035f,2945.952755905512
0360,2950.2755905511813
0361,2958.6692913385828
0362,2955.0157480314956
0363,2956.7637795275587
0364,2956.740157480315
0365,2966.244094488189
0366,2968.795275590551
0367,2971.763779527559
0368,2979.952755905512
0369,2978.976377952756
036a,2976.283464566929
036b,2985.6377952755906
036c,2992.929133858268
036d,2994.4566929133853
036e,2995.8897637795276
036f,2996.1968503937005
0370,3005.2913385826773
0371,3009.818897637795
0372,3008.629921259843
0373,3004.787401574803
0374,3011.7244094488187
0375,3021.1417322834645
0376,3023.4251968503936
0377,3025.685039370079
0378,3029.929133858268
0379,3036.6692913385828
037a,3035.6535433070867
037b,3045.015748031496
037c,3043.1338582677163
037d,3045.023622047244
037e,3050.2755905511813
037f,3050.984251968504
0380,3053.685039370079
0381,3054.708661417323
0382,3057.629921259843
0383,3064.244094488189
0384,3070.0078740157483
0385,3075.3937007874015
0386,3084.8267716535433
0387,3081.952755905512
0388,3081.472440944882
0389,3083.393700787402
038a,3092.5433070866147
038b,3096.8897637795276
038c,3099.3622047244094
038d,3098.448818897638
038e,3104.677165354331
038f,3109.0
0390,3103.055118110236
0391,3118.787401574803
0392,3120.0393700787404
0393,3124.779527559055
0394,3129.755905511811
0395,3135.8110236220473
0396,3131.6377952755906
0397,3136.818897637795
0398,3136.5748031496064
0399,3141.425196850394
039a,3143.1889763779527
039b,3146.236220472441
039c,3157.8110236220477
039d,3157.724409448819
039e,3160.7952755905512
039f,3162.5039370078744
03a0,3167.8188976377955
03a1,3169.5669291338586
03a2,3177.944881889764
03a3,3174.141732283465
03a4,3176.047244094488
03a5,3179.070866141733
03a6,3184.7322834645674
03a7,3180.629921259843
03a8,3196.456692913386
03a9,3194.125984251969
03aa,3196.5511811023625
03ab,3204.070866141733
03ac,3209.677165354331
03ad,3213.952755905512
03ae,3217.1968503937014
03af,3212.771653543308
03b0,3220.2204724409453
03b1,3216.629921259843
03b2,3229.5196850393704
03b3,3230.9685039370083
03b4,3227.377952755906
03b5,3229.874015748032
03b6,3242.622047244095
03b7,3243.3622047244103
03b8,3244.622047244095
03b9,3248.6614173228354
03ba,3259.7244094488196
03bb,3257.188976377953
03bc,3257.944881889764
03bd,3262.086614173229
03be,3268.157480314961
03bf,3276.7559055118113
03c0,3277.976377952756
03c1,3280.6141732283468
03c2,3287.0551181102364
03c3,3283.44094488189
03c4,3292.905511811024
03c5,3296.244094488189
03c6,3301.40157480315
03c7,3306.425196850394
03c8,3303.204724409449
03c9,3309.244094488189
03ca,3314.133858267717
03cb,3315.0157480314965
03cc,3320.535433070867
03cd,3321.370078740158
03ce,3318.535433070867
03cf,3325.5196850393704
03d0,3337.7244094488196
03d1,3334.92125984252
03d2,3342.7637795275596
03d3,3348.2283464566935
03d4,3348.000000000001
03d5,3350.157480314961
03d6,3354.8661417322837
03d7,3355.102362204725
03d8,3360.472440944882
03d9,3359.5118110236226
03da,3370.456692913386
03db,3373.3700787401585
03dc,3375.787401574804
03dd,3375.6850393700793
03de,3380.307086614174
03df,3391.8031496063
03e0,3382.84251968504
03e1,3390.377952755906
03e2,3395.2125984251975
03e3,3389.5905511811025
03e4,3396.952755905512
03e5,3402.779527559055
03e6,3400.7401574803157
03e7,3411.110236220473
03e8,3416.88188976378
03e9,3415.6377952755906
03ea,3423.708661417323
03eb,3425.637795275591
03ec,3427.771653543307
03ed,3429.9685039370074
03ee,3429.4094488188975
03ef,3437.787401574803
03f0,3439.472440944882
03f1,3438.094488188976
03f2,3440.842519685039
03f3,3450.5748031496055
03f4,3453.535433070865
03f5,3457.5118110236212
03f6,3460.0393700787395
03f7,3461.330708661417
03f8,3463.0393700787395
03f9,3471.3937007874006
03fa,3478.4173228346453
03fb,3477.87401574803
03fc,3483.535433070865
03fd,3483.9291338582666
03fe,3496.771653543306
03ff,3491.535433070865
